Files,Words,Vocabulary_size
1624,1255140,110487
1625,1256712,110525
1626,1257129,110538
1627,1258607,110625
1628,1258911,110632
1629,1259113,110636
1630,1259629,110666
1631,1260024,110676
1632,1264220,110811
1633,1264902,110836
1634,1265880,110929
1635,1266362,110955
1636,1267122,110976
1637,1267483,110995
1638,1267775,111005
1639,1268208,111028
1640,1268398,111031
1641,1268796,111075
1642,1269006,111084
1643,1269321,111095
1644,1269709,111121
1645,1271209,111215
1646,1275742,111571
1647,1276038,111582
1648,1276882,111656
1649,1277399,111695
1650,1278199,111742
1651,1278459,111752
1652,1278714,111754
1653,1279405,111778
1654,1279765,111787
1655,1279941,111790
1656,1280346,111824
1657,1280685,111835
1658,1280950,111849
1659,1281193,111855
1660,1281486,111868
1661,1282142,111910
1662,1282413,111916
1663,1282800,111931
1664,1283549,111951
1665,1283768,111953
1666,1284100,111971
1667,1284296,111980
1668,1284488,111981
1669,1287144,112103
1670,1287410,112105
1671,1289119,112236
1672,1289381,112247
1673,1289621,112252
1674,1290364,112276
1675,1290559,112279
1676,1290750,112280
1677,1291571,112298
1678,1293558,112391
1679,1293858,112406
1680,1294288,112417
1681,1294532,112420
1682,1295394,112445
1683,1295630,112448
1684,1296111,112462
1685,1296364,112468
1686,1296790,112495
1687,1297172,112531
1688,1298304,112747
1689,1298627,112760
1690,1299275,112786
1691,1301127,112902
1692,1301932,112937
1693,1302820,112980
1694,1303076,112986
1695,1303969,113013
1696,1304429,113026
1697,1304775,113039
1698,1305035,113046
1699,1305360,113052
1700,1306090,113077
1701,1307630,113133
1702,1307968,113140
1703,1308230,113152
1704,1309776,113328
1705,1310095,113335
1706,1310291,113337
1707,1310676,113346
1708,1310934,113350
1709,1311792,113618
1710,1312592,113630
1711,1313030,113649
1712,1313686,113669
1713,1313885,113671
1714,1314077,113678
1715,1314417,113686
1716,1314652,113699
1717,1315372,113728
1718,1316617,113803
1719,1316855,113809
1720,1317135,113817
1721,1317945,113848
1722,1318392,113861
1723,1319241,113885
1724,1319806,113909
1725,1320500,113946
1726,1320927,113964
1727,1322874,114538
1728,1323210,114549
1729,1323822,114556
1730,1325475,114615
1731,1325878,114632
1732,1326068,114636
1733,1326425,114673
1734,1326825,114688
1735,1327361,114705
1736,1328163,114724
1737,1328457,114729
1738,1329276,114760
1739,1329448,114760
1740,1329736,114762
1741,1329955,114763
1742,1330732,114823
1743,1330998,114839
1744,1331233,114849
1745,1331506,114851
1746,1331842,114866
1747,1332059,114868
1748,1332331,114872
1749,1332616,114898
1750,1333317,114915
1751,1333566,114918
1752,1334066,114944
1753,1334297,114951
1754,1334573,114955
1755,1335544,114972
1756,1335840,115028
1757,1336301,115055
1758,1336882,115105
1759,1337123,115114
1760,1337397,115120
1761,1337654,115133
1762,1337909,115141
1763,1338086,115145
1764,1338690,115161
1765,1339071,115194
1766,1341099,115323
1767,1341556,115333
1768,1341817,115339
1769,1342032,115345
1770,1342988,115378
1771,1343304,115383
1772,1343797,115416
1773,1345358,115487
1774,1346212,115539
1775,1348745,115648
1776,1348959,115650
1777,1349317,115653
1778,1349640,115668
1779,1350589,115703
1780,1351058,115723
1781,1351678,115755
1782,1351890,115761
1783,1352170,115769
1784,1366428,117029
1785,1366846,117044
1786,1369499,117190
1787,1370095,117214
1788,1370578,117228
1789,1371371,117251
1790,1371646,117258
1791,1372069,117268
1792,1373257,117323
1793,1373477,117332
1794,1374276,117358
1795,1374673,117360
1796,1374939,117395
1797,1375997,117409
1798,1376258,117413
1799,1377590,117488
1800,1380606,117687
1801,1381019,117709
1802,1381272,117714
1803,1381942,117729
1804,1382302,117737
1805,1384066,117803
1806,1384594,117815
1807,1385013,117825
1808,1385309,117836
1809,1385565,117838
1810,1385876,117864
1811,1386241,117893
1812,1387358,117927
1813,1389795,118094
1814,1390865,118172
1815,1391268,118297
1816,1391490,118300
1817,1391693,118309
1818,1392068,118323
1819,1392309,118327
1820,1393145,118395
1821,1393679,118416
1822,1394123,118429
1823,1394396,118436
1824,1394846,118452
1825,1395091,118459
1826,1395571,118488
1827,1395822,118498
1828,1396574,118523
1829,1396886,118528
1830,1397215,118533
1831,1397518,118592
1832,1399185,118645
1833,1399425,118653
1834,1399813,118668
1835,1400045,118673
1836,1400250,118675
1837,1405752,118898
1838,1406207,118912
1839,1406465,118916
1840,1406745,118919
1841,1407064,118924
1842,1407516,118947
1843,1409625,119144
1844,1409977,119169
1845,1410199,119179
1846,1410976,119215
1847,1411217,119223
1848,1412052,119243
1849,1412408,119290
1850,1413109,119306
1851,1413766,119352
1852,1414345,119559
1853,1415012,119607
1854,1415348,119624
1855,1415707,119649
1856,1417345,119839
1857,1417646,119845
1858,1418334,119871
1859,1418716,119876
1860,1419017,119879
1861,1419655,119902
1862,1419860,119905
1863,1420075,119913
1864,1421698,119982
1865,1422827,120009
1866,1423259,120048
1867,1423857,120068
1868,1424030,120072
1869,1424494,120210
1870,1425303,120413
1871,1425954,120460
1872,1426906,120470
1873,1427363,120497
1874,1427777,120509
1875,1428024,120514
1876,1428480,120536
1877,1429233,120539
1878,1429610,120552
1879,1429903,120559
1880,1430234,120574
1881,1430459,120582
1882,1431110,120606
1883,1431499,120700
1884,1431749,120706
1885,1432453,120735
1886,1432869,120749
1887,1433188,120764
1888,1433419,120769
1889,1433633,120774
1890,1434188,120791
1891,1434607,120799
1892,1434970,120819
1893,1435181,120822
1894,1435611,120829
1895,1436113,120869
1896,1436482,120893
1897,1437670,120951
1898,1437844,120955
1899,1438160,120966
1900,1438485,120978
1901,1438723,120981
1902,1439787,121078
1903,1440799,121104
1904,1441656,121449
1905,1443548,121568
1906,1444162,121584
1907,1444572,121595
1908,1444842,121606
1909,1445157,121618
1910,1445355,121621
1911,1446218,121679
1912,1446546,121704
1913,1446892,121724
1914,1447328,121821
1915,1447553,121824
1916,1448681,121875
1917,1448845,121877
1918,1449145,121891
1919,1449415,121895
1920,1449873,121922
1921,1450230,121962
1922,1450508,122012
1923,1452315,122074
1924,1453032,122094
1925,1453625,122119
1926,1454375,122144
1927,1455074,122177
1928,1455362,122189
1929,1455552,122191
1930,1455801,122196
1931,1456216,122218
1932,1457618,122284
1933,1460238,122412
1934,1460578,122429
1935,1461029,122447
1936,1461431,122499
1937,1465783,122905
1938,1466001,122906
1939,1466293,122915
1940,1466542,122930
1941,1466997,122947
1942,1467223,122962
1943,1467561,122972
1944,1468225,123013
1945,1468421,123014
1946,1468724,123022
1947,1469068,123023
1948,1469392,123028
1949,1470068,123047
1950,1470955,123108
1951,1471365,123117
1952,1471912,123133
1953,1472313,123154
1954,1472562,123169
1955,1472895,123193
1956,1473496,123235
1957,1473896,123255
1958,1474822,123290
1959,1479980,123654
1960,1480316,123661
1961,1480639,123668
1962,1481649,123685
1963,1482171,123708
1964,1482590,123711
1965,1483008,123728
1966,1483347,123748
1967,1483688,123758
1968,1484734,123817
1969,1485086,123841
1970,1485660,123860
1971,1485907,123864
1972,1486170,123870
1973,1486491,123887
1974,1487069,123907
1975,1487713,123917
1976,1488060,123923
1977,1496172,124472
1978,1497039,124523
1979,1497892,124556
1980,1498521,124618
1981,1499182,124628
1982,1499370,124630
1983,1500179,124663
1984,1500381,124668
1985,1501693,124742
1986,1502302,124755
1987,1502787,124766
1988,1503610,124874
1989,1503998,124886
1990,1504369,124906
1991,1504678,124917
1992,1504968,124924
1993,1505384,124944
1994,1506658,124972
1995,1507322,125008
1996,1508761,125057
1997,1510168,125142
1998,1510470,125185
1999,1510796,125199
2000,1511096,125205
2001,1511654,125235
2002,1512032,125254
2003,1512653,125287
2004,1513445,125313
2005,1514373,125338
2006,1515287,125364
2007,1518257,125445
2008,1519745,125458
2009,1520164,125472
2010,1521050,125502
2011,1521428,125514
2012,1521776,125527
2013,1522329,125544
2014,1523313,125566
2015,1524586,125652
2016,1525513,125676
2017,1526001,125696
2018,1528187,125749
2019,1528482,125758
2020,1530126,125828
2021,1530916,125845
2022,1532162,125916
2023,1534266,125999
2024,1534659,126012
2025,1534995,126014
2026,1536750,126129
2027,1537451,126153
2028,1538062,126198
2029,1538525,126204
2030,1539745,126248
2031,1540489,126441
2032,1541588,126499
2033,1541968,126511
2034,1542377,126566
2035,1542665,126640
2036,1543066,126663
2037,1543523,126682
2038,1544241,126728
2039,1545286,126908
2040,1546205,126922
2041,1546401,126928
2042,1546744,126941
2043,1547044,126951
2044,1547232,126952
2045,1547425,126953
2046,1547771,126962
2047,1548125,126969
2048,1548464,126977
2049,1549529,127003
2050,1549781,127008
2051,1550261,127014
2052,1550459,127023
2053,1551344,127038
2054,1551616,127103
2055,1552694,127161
2056,1553021,127167
2057,1553369,127218
2058,1553831,127260
2059,1554540,127282
2060,1554734,127284
2061,1555065,127313
2062,1556345,127381
2063,1556746,127399
2064,1557077,127476
2065,1557477,127604
2066,1557875,127634
2067,1558434,127652
2068,1558623,127657
2069,1559100,127703
2070,1559590,127721
2071,1561272,127744
2072,1561519,127757
2073,1561766,127770
2074,1565360,127863
2075,1565978,127864
2076,1566250,127886
2077,1566517,127888
2078,1568414,128076
2079,1569552,128217
2080,1570132,128231
2081,1570429,128247
2082,1571134,128277
2083,1572621,128332
2084,1572839,128333
2085,1573121,128335
2086,1573556,128350
2087,1574318,128365
2088,1574598,128369
2089,1574870,128371
2090,1575582,128385
2091,1576153,128394
2092,1576582,128406
2093,1576828,128406
2094,1577172,128441
2095,1577792,128457
2096,1578048,128460
2097,1578723,128481
2098,1579030,128488
2099,1579319,128497
2100,1580585,128535
2101,1580992,128577
2102,1581700,128584
2103,1582071,128593
2104,1582758,128622
2105,1583119,128637
2106,1583354,128641
2107,1583519,128644
2108,1583753,128656
2109,1584168,128666
2110,1584865,128702
2111,1585032,128705
2112,1585639,128747
2113,1586362,128775
2114,1587595,128825
2115,1588596,128900
2116,1588824,128907
2117,1589892,128983
2118,1590948,129035
2119,1591546,129069
2120,1592652,129111
2121,1594345,129237
2122,1594661,129262
2123,1595501,129282
2124,1596529,129337
2125,1596744,129341
2126,1597021,129358
2127,1597215,129359
2128,1597546,129368
2129,1597843,129392
2130,1598035,129393
2131,1598291,129400
2132,1598758,129410
2133,1599896,129472
2134,1600266,129476
2135,1601062,129515
2136,1601396,129524
2137,1602550,129539
2138,1603352,129543
2139,1603597,129548
2140,1604434,129569
2141,1604881,129575
2142,1605122,129582
2143,1605610,129608
2144,1606823,129637
2145,1607153,129644
2146,1607545,129667
2147,1608279,129677
2148,1608521,129694
2149,1608839,129701
2150,1609166,129706
2151,1610155,129740
2152,1610425,129757
2153,1610633,129763
2154,1611785,129808
2155,1613550,129934
2156,1613919,129982
2157,1614193,129987
2158,1614449,129996
2159,1615438,130060
2160,1615705,130063
2161,1615944,130076
2162,1618992,130243
2163,1619240,130253
2164,1619470,130254
2165,1619982,130274
2166,1620241,130282
2167,1620557,130288
2168,1621098,130308
2169,1621538,130321
2170,1621817,130323
2171,1622550,130338
2172,1622792,130356
2173,1623044,130364
2174,1623334,130369
2175,1623974,130382
2176,1624174,130384
2177,1625501,130427
2178,1625897,130480
2179,1626570,130497
2180,1627136,130557
2181,1628662,130629
2182,1629344,130657
2183,1629718,130668
2184,1629975,130676
2185,1630201,130678
2186,1630480,130681
2187,1630656,130684
2188,1631037,130706
2189,1631330,130731
2190,1631691,130743
2191,1632758,130811
2192,1633186,130827
2193,1633526,130836
2194,1634248,130849
2195,1634473,130850
2196,1635018,130878
2197,1635302,130883
2198,1635541,130891
2199,1635769,130899
2200,1636083,130905
2201,1636342,130909
2202,1637049,130969
2203,1637414,130982
2204,1637632,130986
2205,1637849,130993
2206,1638175,130999
2207,1639117,131037
2208,1639322,131046
2209,1640091,131077
2210,1640515,131092
2211,1640887,131103
2212,1641634,131150
2213,1642546,131177
2214,1642797,131184
2215,1643225,131201
2216,1643626,131212
2217,1644130,131230
2218,1644477,131304
2219,1644781,131314
2220,1645301,131326
2221,1645527,131335
2222,1646453,131347
2223,1647544,131398
2224,1649564,131441
2225,1649811,131450
2226,1650228,131456
2227,1651898,131515
2228,1652320,131564
2229,1656491,131655
2230,1657137,131673
2231,1657844,131708
2232,1658131,131713
2233,1658767,131744
2234,1659387,131775
2235,1659715,131780
2236,1659922,131781
2237,1661027,131820
2238,1661332,131828
2239,1661922,131836
2240,1663222,131867
2241,1665124,131967
2242,1665610,131990
2243,1666258,132006
2244,1666784,132039
2245,1667391,132071
2246,1667802,132096
2247,1668250,132114
2248,1668988,132130
2249,1672740,132261
2250,1674700,132322
2251,1675020,132324
2252,1676549,132370
2253,1676787,132376
2254,1676991,132378
2255,1677362,132387
2256,1678427,132413
2257,1679150,132441
2258,1679636,132470
2259,1679913,132475
2260,1680257,132492
2261,1680605,132495
2262,1680853,132501
2263,1681044,132501
2264,1681702,132509
2265,1683018,132550
2266,1683726,132562
2267,1684387,132577
2268,1684803,132595
2269,1685265,132635
2270,1685610,132656
2271,1686460,132688
2272,1686805,132693
2273,1687026,132696
2274,1687204,132696
2275,1687427,132706
2276,1687752,132716
2277,1688651,132809
2278,1688875,132815
2279,1689223,132823
2280,1691621,132891
2281,1692199,132926
2282,1692525,132936
2283,1692871,132949
2284,1693050,132952
2285,1693540,132987
2286,1693725,132993
2287,1694069,133002
2288,1694283,133005
2289,1695295,133029
2290,1695485,133030
2291,1696007,133052
2292,1696206,133052
2293,1696596,133065
2294,1698240,133103
2295,1699190,133138
2296,1700659,133171
2297,1700931,133176
2298,1701429,133186
2299,1701734,133187
2300,1703074,133218
2301,1703465,133231
2302,1703756,133235
2303,1703945,133239
2304,1704186,133251
2305,1706350,133352
2306,1706971,133402
2307,1707616,133428
2308,1708426,133457
2309,1708809,133478
2310,1709104,133488
2311,1709574,133508
2312,1710581,133588
2313,1710895,133599
2314,1711498,133615
2315,1711691,133617
2316,1711870,133621
2317,1712125,133629
2318,1712667,133647
2319,1714255,133748
2320,1714728,133769
2321,1714999,133779
2322,1715735,133795
2323,1716029,133815
2324,1716501,133851
2325,1716829,133852
2326,1717082,133856
2327,1717773,133897
2328,1718027,133902
2329,1718235,133904
2330,1718476,133914
2331,1718821,133918
2332,1719023,133922
2333,1719494,133955
2334,1719988,133979
2335,1720283,133984
2336,1720514,133989
2337,1720828,133993
2338,1721202,134011
2339,1721589,134018
2340,1722264,134035
2341,1722837,134075
2342,1723432,134092
2343,1723972,134107
2344,1724157,134117
2345,1725961,134193
2346,1726185,134212
2347,1726671,134254
2348,1727944,134312
2349,1728256,134327
2350,1728864,134346
2351,1729109,134348
2352,1729387,134352
2353,1729736,134364
2354,1730174,134378
2355,1730973,134434
2356,1731329,134459
2357,1731635,134467
2358,1731872,134468
2359,1732059,134469
2360,1732270,134470
2361,1732504,134474
2362,1732988,134493
2363,1733300,134496
2364,1733680,134498
2365,1735299,134520
2366,1735588,134532
2367,1735822,134536
2368,1737279,134587
2369,1737707,134628
2370,1746886,135104
2371,1747861,135183
2372,1748854,135406
2373,1749021,135408
2374,1749363,135415
2375,1750515,135664
2376,1750938,135683
2377,1751198,135684
2378,1751499,135685
2379,1751796,135687
2380,1752247,135756
2381,1752563,135772
2382,1752828,135779
2383,1754518,135849
2384,1755173,135898
2385,1755864,135920
2386,1756669,135996
2387,1756993,136006
2388,1757697,136036
2389,1758844,136083
2390,1759220,136095
2391,1759515,136105
2392,1759876,136119
2393,1760100,136122
2394,1761490,136168
2395,1761710,136175
2396,1761892,136175
2397,1762274,136235
2398,1763113,136267
2399,1763432,136274
2400,1763593,136277
2401,1764753,136425
2402,1765024,136449
2403,1766198,136513
2404,1766412,136519
2405,1766667,136532
2406,1766944,136547
2407,1767341,136555
2408,1768003,136577
2409,1768278,136581
2410,1768510,136586
2411,1768783,136596
2412,1769092,136603
2413,1769422,136612
2414,1770071,136636
2415,1770240,136639
2416,1770405,136641
2417,1770610,136643
2418,1770914,136659
2419,1771631,136687
2420,1771998,136706
2421,1772688,136749
2422,1773136,136765
2423,1773437,136776
2424,1773716,136780
2425,1775033,136868
2426,1775227,136870
2427,1775663,136900
2428,1776106,136905
2429,1776335,136909
2430,1776503,136912
2431,1777412,136938
2432,1777599,136941
2433,1778585,136986
2434,1779552,137046
2435,1781111,137087
2436,1781501,137105
2437,1782153,137117
2438,1782427,137122
2439,1782606,137124
2440,1783221,137153
2441,1783416,137155
2442,1783710,137166
2443,1784020,137179
2444,1784234,137183
2445,1784419,137184
2446,1784688,137189
2447,1785069,137193
2448,1786377,137249
2449,1786736,137250
2450,1786996,137274
2451,1787192,137277
2452,1787522,137280
2453,1787804,137290
2454,1788063,137301
2455,1788315,137313
2456,1788619,137329
2457,1789178,137346
2458,1791073,137469
2459,1791452,137501
2460,1791645,137510
2461,1791881,137513
2462,1792065,137516
2463,1792854,137655
2464,1793104,137681
2465,1793761,137704
2466,1794016,137705
2467,1794462,137713
2468,1795015,137739
2469,1797243,137818
2470,1797800,137848
2471,1798186,137849
2472,1798576,137863
2473,1799135,137914
2474,1799332,137914
2475,1800108,137934
2476,1800398,137941
2477,1800766,137952
2478,1800992,137958
2479,1801533,137983
2480,1802635,138015
2481,1804095,138087
2482,1804616,138090
2483,1805032,138111
2484,1805898,138126
2485,1806984,138186
2486,1807198,138188
2487,1808336,138215
2488,1810514,138319
2489,1810719,138324
2490,1810942,138330
2491,1811187,138334
2492,1811501,138341
2493,1813853,138435
2494,1814222,138443
2495,1814665,138462
2496,1815274,138490
2497,1815880,138517
2498,1816620,138583
2499,1817094,138596
2500,1817536,138611
2501,1817941,138634
2502,1818320,138645
2503,1819032,138677
2504,1819335,138696
2505,1819700,138721
2506,1821138,138790
2507,1821390,138799
2508,1821631,138807
2509,1821883,138809
2510,1822262,138818
2511,1822663,138846
2512,1823038,138861
2513,1823235,138867
2514,1823466,138872
2515,1823926,138898
2516,1825375,138955
2517,1825845,138983
2518,1826122,138989
2519,1827166,139057
2520,1827619,139104
2521,1829327,139151
2522,1830623,139202
2523,1830794,139204
2524,1834036,139416
2525,1834546,139429
2526,1834847,139436
2527,1835001,139436
2528,1835341,139461
2529,1835666,139465
2530,1836103,139519
2531,1836899,139589
2532,1838379,139632
2533,1839474,139650
2534,1842059,139723
2535,1842275,139727
2536,1844280,140167
2537,1844814,140185
2538,1846115,140212
2539,1846528,140300
2540,1846900,140310
2541,1847374,140357
2542,1848187,140366
2543,1848409,140369
2544,1849981,140446
2545,1850160,140452
2546,1850495,140456
2547,1850722,140465
2548,1851486,140493
2549,1852093,140501
2550,1852424,140514
2551,1852891,140541
2552,1853266,140557
2553,1853605,140599
2554,1855270,140682
2555,1855558,140692
2556,1855775,140695
2557,1856109,140706
2558,1856968,140765
2559,1857177,140769
2560,1858299,140807
2561,1859425,140960
2562,1859646,140961
2563,1860139,140970
2564,1860322,140970
2565,1860905,141020
2566,1861108,141021
2567,1862275,141054
2568,1862795,141087
2569,1863762,141103
2570,1864161,141113
2571,1864543,141129
2572,1864871,141137
2573,1865136,141146
2574,1865346,141149
2575,1865640,141155
2576,1866002,141177
2577,1866227,141183
2578,1866437,141192
2579,1867180,141250
2580,1867579,141272
2581,1867774,141275
2582,1868786,141298
2583,1869245,141384
2584,1869784,141411
2585,1871491,141578
2586,1872046,141593
2587,1872399,141612
2588,1872687,141644
2589,1873020,141649
2590,1873234,141651
2591,1873929,141670
2592,1875278,141711
2593,1880077,141912
2594,1880434,141930
2595,1881059,141935
2596,1888053,142530
2597,1889065,142661
2598,1889723,142696
2599,1890273,142720
2600,1890675,142740
2601,1891231,142817
2602,1891554,142944
2603,1891979,142986
2604,1892755,143022
2605,1892953,143022
2606,1893183,143026
2607,1893675,143042
2608,1894757,143174
2609,1895541,143322
2610,1896262,143352
2611,1896706,143355
2612,1898772,143399
2613,1899398,143446
2614,1904075,143602
2615,1904661,143623
2616,1905059,143648
2617,1905258,143649
2618,1905893,143678
2619,1906173,143701
2620,1906476,143706
2621,1906804,143715
2622,1910205,143854
2623,1910788,143881
2624,1911154,143888
2625,1913103,143952
2626,1913310,143955
2627,1913610,143969
2628,1913938,143974
2629,1914368,143982
2630,1918623,144072
2631,1920366,144115
2632,1920728,144118
2633,1921198,144183
2634,1921863,144263
2635,1922411,144283
2636,1922761,144294
2637,1923124,144321
2638,1924378,144354
2639,1924645,144359
2640,1924911,144367
2641,1925184,144375
2642,1925539,144380
2643,1925949,144392
2644,1926120,144394
2645,1926309,144395
2646,1926847,144409
2647,1927136,144410
2648,1927750,144437
2649,1928500,144469
2650,1937516,144892
2651,1937913,144900
2652,1938131,144901
2653,1938555,144914
2654,1938822,144925
2655,1939395,144935
2656,1940253,144950
2657,1940492,144954
2658,1941367,144977
2659,1941702,144985
2660,1942616,145090
2661,1944539,145145
2662,1944992,145177
2663,1945447,145187
2664,1946243,145217
2665,1947108,145245
2666,1947343,145248
2667,1947906,145282
2668,1948133,145286
2669,1948450,145305
2670,1948857,145308
2671,1949242,145313
2672,1951453,145385
2673,1953612,145544
2674,1953893,145547
2675,1954777,145585
2676,1955084,145586
2677,1955399,145617
2678,1955859,145629
2679,1956269,145638
2680,1956503,145644
2681,1956693,145648
2682,1957085,145660
2683,1961308,145808
2684,1961993,145863
2685,1962392,145918
2686,1963833,145956
2687,1964453,145970
2688,1964947,145985
2689,1965451,145988
2690,1966152,146030
2691,1966370,146036
2692,1966790,146046
2693,1967149,146051
2694,1967549,146071
2695,1967764,146073
2696,1968424,146090
2697,1969242,146174
2698,1969484,146186
2699,1970001,146225
2700,1972363,146288
2701,1972768,146303
2702,1972963,146304
2703,1973609,146344
2704,1974413,146351
2705,1974872,146373
2706,1977339,146460
2707,1977840,146469
2708,1978132,146475
2709,1980664,146550
2710,1981671,146592
2711,1982290,146606
2712,1982937,146635
2713,1983363,146667
2714,1983694,146677
2715,1984057,146720
2716,1984502,146737
2717,1984693,146739
2718,1985035,146762
2719,1985366,146770
2720,1985925,146782
2721,1986159,146794
2722,1987839,146872
2723,1988464,146890
2724,1988750,146895
2725,1989483,146909
2726,1989762,146916
2727,1989993,146919
2728,1990183,146921
2729,1991718,147037
2730,1992473,147062
2731,1993222,147083
2732,1993613,147098
2733,1994999,147164
2734,1995281,147174
2735,1995577,147179
2736,1996360,147212
2737,1998490,147286
2738,1999031,147356
2739,1999547,147365
2740,2000012,147370
2741,2000484,147382
2742,2000979,147410
2743,2001196,147413
2744,2001714,147425
2745,2002068,147434
2746,2002369,147445
2747,2002663,147459
2748,2002929,147464
2749,2003132,147465
2750,2003519,147471
2751,2003816,147477
2752,2004165,147484
2753,2004625,147498
2754,2005926,147520
2755,2006179,147523
2756,2006866,147535
2757,2007636,147540
2758,2007981,147551
2759,2008345,147577
2760,2008636,147589
2761,2010068,147687
2762,2010522,147695
2763,2010879,147712
2764,2012270,148042
2765,2013243,148079
2766,2013507,148089
2767,2013823,148102
2768,2014026,148107
2769,2014416,148128
2770,2014696,148131
2771,2014919,148136
2772,2015330,148152
2773,2016234,148213
2774,2017914,148254
2775,2018225,148299
2776,2018614,148314
2777,2018915,148333
2778,2019192,148336
2779,2019982,148345
2780,2021069,148359
2781,2021310,148366
2782,2021547,148368
2783,2021925,148381
2784,2024282,148400
2785,2024679,148407
2786,2024937,148410
2787,2025332,148425
2788,2025962,148436
2789,2026408,148452
2790,2026802,148456
2791,2026991,148460
2792,2028160,148498
2793,2028790,148533
2794,2029286,148557
2795,2030020,148574
2796,2030251,148583
2797,2030426,148590
2798,2030750,148605
2799,2031123,148611
2800,2032087,148617
2801,2034238,148791
2802,2034679,148809
2803,2035274,148882
2804,2039133,148999
2805,2041288,149128
2806,2041946,149168
2807,2043042,149228
2808,2043231,149229
2809,2043446,149231
2810,2043633,149232
2811,2043836,149233
2812,2044156,149239
2813,2044634,149285
2814,2045364,149297
2815,2045918,149341
2816,2046178,149354
2817,2046689,149367
2818,2048297,149395
2819,2048499,149397
2820,2048912,149423
2821,2049517,149581
2822,2049846,149586
2823,2050223,149601
2824,2051012,149628
2825,2051802,149650
2826,2052373,149680
2827,2053011,149692
2828,2053361,149698
2829,2053639,149701
2830,2054259,149718
2831,2054729,149726
2832,2055141,149746
2833,2055520,149751
2834,2055817,149756
2835,2056231,149765
2836,2056644,149789
2837,2057077,149801
2838,2057349,149824
2839,2057596,149825
2840,2057826,149830
2841,2058303,149844
2842,2058689,149847
2843,2059004,149855
2844,2060965,149899
2845,2061162,149904
2846,2061874,149910
2847,2062268,149937
2848,2062818,149966
2849,2063145,149974
2850,2063338,149976
2851,2063951,150017
2852,2064788,150039
2853,2065123,150051
2854,2065464,150092
2855,2065893,150105
2856,2066134,150111
2857,2066805,150191
2858,2070090,150269
2859,2070586,150290
2860,2071010,150301
2861,2071343,150310
2862,2071943,150325
2863,2072691,150342
2864,2076306,150512
2865,2076656,150532
2866,2076837,150537
2867,2077098,150548
2868,2077346,150560
2869,2077946,150580
2870,2085126,150998
2871,2085395,151007
2872,2085850,151023
2873,2086926,151128
2874,2087553,151272
2875,2087716,151275
2876,2088177,151286
2877,2088808,151314
2878,2089089,151317
2879,2089328,151321
2880,2089957,151366
2881,2090186,151374
2882,2093334,151453
2883,2093941,151470
2884,2094650,151532
2885,2094986,151544
2886,2097337,151615
2887,2097716,151626
2888,2097975,151640
2889,2099422,151711
2890,2099710,151712
2891,2100167,151730
2892,2101094,151749
2893,2101350,151755
2894,2101872,151836
2895,2102069,151837
2896,2102394,151847
2897,2102751,151860
2898,2103282,151868
2899,2103643,151899
2900,2103875,151906
2901,2104162,151920
2902,2104414,151934
2903,2105491,151969
2904,2106302,152024
2905,2106610,152028
2906,2106824,152033
2907,2107093,152049
2908,2107332,152058
2909,2107965,152129
2910,2108270,152136
2911,2109087,152189
2912,2109867,152220
2913,2110324,152233
2914,2110639,152278
2915,2111493,152300
2916,2111899,152356
2917,2113322,152398
2918,2113578,152406
2919,2113827,152413
2920,2114077,152417
2921,2114540,152434
2922,2114937,152456
2923,2115468,152467
2924,2115949,152479
2925,2118757,152536
2926,2119210,152547
2927,2120646,152605
2928,2123070,152707
2929,2123568,152722
2930,2123787,152727
2931,2124014,152736
2932,2124349,152742
2933,2124612,152749
2934,2125457,152788
2935,2125656,152789
2936,2126027,152805
2937,2126712,152843
2938,2127119,152864
2939,2127871,152878
2940,2128849,152900
2941,2129192,152911
2942,2129737,152921
2943,2130378,152922
2944,2131356,152931
2945,2131715,152942
2946,2131997,152944
2947,2135133,152992
2948,2135744,153043
2949,2136700,153086
2950,2137292,153095
2951,2137757,153257
2952,2138063,153283
2953,2138565,153303
2954,2139425,153380
2955,2139926,153401
2956,2140625,153460
2957,2141852,153477
2958,2142058,153477
2959,2142397,153483
2960,2142748,153504
2961,2143134,153527
2962,2143583,153564
2963,2143753,153564
2964,2144106,153569
2965,2144574,153599
2966,2144986,153605
2967,2145496,153612
2968,2146175,153647
2969,2146645,153676
2970,2148151,153729
2971,2148497,153737
2972,2148943,153755
2973,2149239,153770
2974,2149589,153782
2975,2149973,153791
2976,2150391,153798
2977,2150691,153807
2978,2151272,153826
2979,2151577,153840
2980,2152473,153881
2981,2153740,153987
2982,2154059,153989
2983,2154401,154050
2984,2154733,154057
2985,2154928,154061
2986,2155196,154069
2987,2156320,154117
2988,2156716,154131
2989,2157341,154137
2990,2157593,154166
2991,2157860,154172
2992,2158319,154192
2993,2158801,154198
2994,2160051,154241
2995,2160254,154248
2996,2160430,154248
2997,2160719,154280
2998,2161009,154288
2999,2161259,154296
3000,2161611,154306
3001,2161899,154312
3002,2162957,154380
3003,2163256,154387
3004,2166484,154531
3005,2166692,154533
3006,2167859,154571
3007,2168670,154613
3008,2168974,154621
3009,2170195,154666
3010,2170439,154672
3011,2170803,154697
3012,2178714,154968
3013,2179081,154972
3014,2179754,154990
3015,2180337,155024
3016,2180555,155035
3017,2181547,155075
3018,2182297,155187
3019,2182581,155198
3020,2182801,155203
3021,2183506,155225
